Ref_ID,JV_default_Voc,JV_default_Jsc,JV_default_PCE,JV_default_FF
21545,1.09,21.2,17.52,0.76
21546,1.05,20.56,15.62,0.73
21567,0.82,13.69,7.18,0.64
21568,0.97,18.34,11.74,0.66
21569,1.03,20.65,16.38,0.77
21570,0.84,14.43,6.79,0.56
21573,0.94,18.95,11.22,0.63
21576,0.75,9.74,3.26,0.45
21578,0.99,18.2,11.53,0.64
21579,1.04,20.7,14.42,0.67
21580,1.04,20.3,13.09,0.62
21581,0.92,15.8,7.99,0.55
21639,0.7759999999999999,13.7,4.8,0.45
21640,0.816,13.7,5.1,0.45
21641,0.976,13.3,7.3,0.56
21642,0.996,14.4,8.3,0.58
21643,1.029,13.5,8.8,0.63
21645,0.958,11.1,4.7,0.44
21646,0.8320000000000001,13.5,5.0,0.45
21647,0.8109999999999999,10.7,3.5,0.4
21724,0.85,11.98,4.36,0.43
21726,0.91,12.56,6.88,0.6
21728,0.94,18.31,10.82,0.63
21729,1.01,19.32,14.14,0.73
21731,1.01,20.25,14.4,0.7
21732,1.03,20.17,14.85,0.72
21733,1.03,20.39,15.32,0.73
21734,0.79,17.49,5.19,0.57
21735,0.81,9.02,5.19,0.71
21736,0.81,9.09,5.86,0.79
21737,0.94,11.39,7.71,0.72
21738,0.98,13.73,9.66,0.72
21739,0.99,16.93,12.36,0.74
21740,0.78,13.79,5.19,0.48
21766,0.979,17.61,11.4,0.66
21779,1.092,20.964,15.3,0.67
21816,0.97,21.47,15.24,0.73
22052,0.96,19.07,12.17,0.665
22053,1.04,21.37,15.61,0.7020000000000001
22068,1.05,23.27,17.51,0.72
22069,1.05,23.95,17.7,0.7
22071,1.05,24.13,18.5,0.73
22072,1.05,23.39,17.45,0.71
22073,1.05,23.21,17.64,0.72
22074,1.08,24.29,19.62,0.75
22075,1.08,23.64,18.42,0.72
22078,1.09,21.02,,
22079,1.09,21.67,,
22080,1.11,22.17,,
22081,1.07,19.47,,0.6609999999999999
22082,1.08,20.69,,0.695
22083,1.09,21.04,,0.706
22085,1.07,20.21,,0.7020000000000001
22110,0.929,16.18,6.29,0.42
22111,0.913,17.82,11.3,0.69
22112,0.925,19.04,12.93,0.73
22113,0.91,17.3,11.43,0.73
22114,0.903,17.2,11.11,0.72
22115,0.89,16.57,10.17,0.69
22117,0.925,19.04,12.93,0.73
22118,0.923,18.82,12.33,0.71
22121,0.999,19.93,13.84,0.7
22122,0.78,18.1,12.68,0.72
22181,0.949,18.59,11.94,0.67
22182,1.014,20.22,15.76,0.77
22183,1.004,20.64,15.18,0.73
22184,0.989,18.148,12.48,0.69
22185,0.994,19.782,14.89,0.75
22186,0.989,21.597,14.38,0.67
22187,0.96,19.86,12.22,0.63
22188,1.0,21.07,15.25,0.71
22189,1.0,21.35,15.22,0.7
22192,1.0,18.9,11.9,0.63
22193,0.97,13.4,9.2,0.67
22331,0.993,21.53,13.82,0.65
22332,0.993,21.53,13.82,0.65
22333,0.993,21.53,13.82,0.65
22418,0.96,21.6,14.6,0.7
22487,1.05,21.4,12.7,0.56
22488,1.01,21.4,12.2,0.56
22490,1.09,20.4,11.6,0.52
22491,1.02,19.5,11.5,0.58
22502,0.9,18.16,6.37,0.39
22503,1.06,20.34,13.23,0.7
22505,1.09,22.61,17.13,0.72
22633,1.108,22.07,18.96,0.775
22634,1.114,21.52,17.81,0.743
22635,1.096,20.5,15.52,0.69
22667,1.06,23.5,17.0,0.69
22679,0.95,20.7,8.3,0.68
22680,1.02,21.3,14.1,0.68
22681,1.05,24.1,15.5,0.72
23025,0.81,17.6,5.26,0.35
23026,0.83,16.72,5.24,0.37
23027,0.89,17.82,7.62,0.48
23058,1.05,21.09,16.1,0.74
23104,1.06,23.41,17.37,0.7
23105,1.06,22.96,18.01,0.74
23106,1.06,22.96,18.01,0.74
23107,1.02,23.65,17.13,0.71
23108,1.02,23.65,17.13,0.71
23110,1.02,23.49,16.05,0.67
23139,0.92,20.52,11.91,0.63
23302,1.11,17.41,13.03,0.6559999999999999
23303,0.996,15.24,9.1,0.586
23304,0.773,13.19,6.26,0.605
23305,0.7490000000000001,11.61,4.21,0.492
23306,1.05,19.8,13.7,0.64
23307,0.872,7.58,3.7,0.56
23338,0.97,21.7,14.3,0.68
23340,0.732,14.1,5.1,0.452
23341,0.797,17.1,7.4,0.542
23342,0.7909999999999999,18.0,8.0,0.555
23345,,,2.8,
23346,,,3.5,
23347,,,6.0,
23349,,,3.5,
23350,,,2.8,
23353,,,1.5,
23354,,,1.2,
23355,0.58,7.8,1.8,0.375
23356,0.86,13.2,4.0,0.38
23357,0.8,15.5,4.9,0.41
23525,1.02,21.63,15.75,0.7140000000000001
23645,1.03,4.0,2.68,0.65
23646,0.7,20.45,13.8,0.7
23648,0.76,21.06,16.11,0.76
23679,0.96,21.9,10.2,0.48
23680,1.02,22.4,14.4,0.67
23681,1.0,23.6,14.2,0.6
23684,1.0,19.8,13.7,0.72
23845,,,2.7,
24010,1.11,20.3,17.2,0.7609999999999999
24011,1.1,22.37,18.14,0.737
24012,1.1,22.86,19.23,0.765
24013,1.08,23.03,18.75,0.754
24014,1.05,22.4,17.38,0.7390000000000001
24126,0.95,20.62,12.8,0.65
24127,1.0,21.53,12.1,0.56
24130,1.02,18.27,11.0,0.59
24209,1.108,21.94,19.25,0.76
24285,0.97,22.8,14.6,0.66
24286,1.01,22.7,15.5,0.67
24368,0.98,20.9,10.66,0.52
24369,0.99,19.82,13.61,0.7
24370,1.08,18.63,11.49,0.62
24372,1.11,20.53,16.84,0.75
24388,0.8,15.3,6.7,0.55
24465,1.077,20.87,13.41,0.597
24508,,,17.1,
24509,,,13.6,
24582,1.08,21.67,17.12,0.732
24588,1.08,21.67,17.12,0.732
24704,1.04,22.4,17.1,0.73
24705,1.05,21.8,17.3,0.76
24707,1.06,21.5,16.2,0.71
24708,1.03,21.5,15.4,0.7
24710,1.08,22.9,17.9,0.73
24711,1.05,22.3,17.3,0.74
24712,1.04,22.3,16.3,0.7
24713,1.05,22.5,17.7,0.75
24715,1.06,22.7,18.4,0.76
24716,1.07,22.8,18.1,0.75
24717,1.08,22.8,18.7,0.76
24969,1.06,20.25,13.49,0.63
24986,1.02,20.5,6.37,0.73
24987,,,6.37,
24988,1.02,15.9,6.37,0.92
24989,,,6.37,
24990,0.96,16.1,6.37,0.86
24991,,,6.37,
25161,0.9,20.1,11.0,0.59
25162,0.9,20.3,12.0,0.64
25230,0.88,16.8,9.4,0.64
25234,0.79,18.73,7.84,0.57
25291,0.941,21.3,12.6,0.628
25293,,,11.2,
25300,1.05,23.5,17.3,0.7
25301,1.02,23.9,16.8,0.69
25340,1.06,23.6,19.2,0.768
25341,1.07,23.8,19.6,0.77
25343,1.07,23.4,18.0,0.72
25344,1.06,23.5,18.9,0.759
25345,1.07,23.7,19.2,0.76
25346,1.07,23.5,18.8,0.746
25673,1.01,23.37,15.11,0.64
25842,1.0,22.27,16.03,0.72
25843,0.98,21.88,15.37,0.69
25844,0.98,20.91,14.14,0.69
26196,0.856,22.1,10.2,0.5379999999999999
26269,1.12,23.04,17.26,0.67
26523,1.09,23.1,15.1,0.773
26524,1.051,22.1,13.1,0.75
26633,0.99,20.55,14.65,0.72
26691,1.01,18.9,13.0,0.68
26954,0.98,19.5,12.38,
26955,0.95,20.7,14.03,
26956,1.03,22.5,16.86,
26957,1.05,23.7,18.74,
27118,0.95,17.9,11.2,0.657
27123,0.972,17.5,11.0,0.652
27124,0.757,13.3,4.4,0.44
27125,0.82,12.8,5.7,0.54
27419,1.03,10.79,5.78,0.52
27464,1.04,18.4,6.1,0.72
27595,0.892,22.6,13.7,0.66
27596,1.01,23.5,16.3,0.68
27634,0.92,19.2,10.07,0.57
27743,1.02,20.71,13.5,0.64
27745,,,14.2,
27746,,,10.8,
27747,,,1.3,
27748,,,12.5,
27749,,,9.7,
27852,1.03,22.3,16.8,0.74
27853,0.893,17.61,8.2,0.522
27854,0.986,19.97,10.74,0.545
27856,0.638,8.78,2.04,0.365
27857,1.0,22.29,17.27,0.7659999999999999
27858,1.085,22.33,11.1,0.774
27859,1.006,21.55,15.34,0.708
27972,0.91,19.8,12.7,0.71
27975,0.77,19.8,7.8,0.519
28007,0.93,16.1,8.9,0.59
28012,0.94,16.0,8.2,0.59
28016,0.95,16.5,9.0,0.59
28169,1.04,19.97,14.83,0.7140000000000001
28170,1.04,14.38,9.31,0.622
28172,1.02,16.43,10.11,0.603
28252,1.08,22.54,17.76,0.7240000000000001
28253,1.13,23.86,20.6,0.775
28255,1.06,22.27,15.92,0.672
28256,1.12,23.43,19.95,0.7609999999999999
28258,1.1,22.83,18.05,0.718
28259,1.113,23.04,18.64,0.727
28260,1.125,23.33,19.48,0.742
28261,1.142,23.43,19.79,0.7390000000000001
28264,1.125,23.46,20.04,0.76
28265,1.125,23.59,20.3,0.764
28267,1.11,25.13,20.5,0.735
28324,1.07,18.43,13.0,0.6729999999999999
28328,1.07,18.16,13.49,0.693
28330,,,15.52,
28366,0.96,17.2,8.2,0.49
28367,0.98,21.2,,
28368,1.0,22.4,,
28369,1.017,21.6,,
28370,0.96,21.2,,
28371,1.02,22.0,16.1,0.72
28372,,,13.82,
28403,0.3,1.0,0.0,0.2
28404,0.4,3.0,0.0,0.15
28406,0.58,16.0,2.0,0.2
28407,0.7,18.0,8.0,0.6
28408,0.87,16.0,10.0,0.7
28409,0.87,20.8,12.8,0.71
28431,0.9,21.0,10.6,0.55
28432,1.07,3.9,1.4,0.5
28464,1.1,21.13,17.11,0.74
28465,1.14,22.17,18.25,0.72
28481,1.04,17.21,11.35,0.63
28482,1.06,17.4,11.89,0.64
28483,1.05,16.62,10.93,0.63
28484,1.05,16.3,10.25,0.6
28486,1.06,16.56,9.81,0.56
28487,1.06,16.3,9.37,0.54
28488,1.05,17.02,9.91,0.55
28489,1.05,16.53,9.74,0.56
28490,1.03,15.74,9.38,0.58
28491,1.03,15.17,8.95,0.57
28580,1.0,22.3,15.7,0.7
28619,0.96,21.31,15.33,0.75
28710,0.98,14.8,10.4,0.71
28804,0.86,14.31,8.69,0.71
28812,0.92,13.8,4.6,0.36
28937,0.95,16.76,10.35,0.67
29058,0.81,18.2,9.7,0.6629999999999999
29221,0.9,20.82,11.25,0.62
29223,0.945,21.2,13.2,0.67
29224,0.962,21.73,14.74,0.71
29225,0.98,21.9,14.85,0.7
29226,0.992,22.21,16.08,0.73
29227,1.022,22.4,16.57,0.72
29228,1.043,22.7,17.3,0.76
29269,1.02,23.2,14.4,0.61
29270,0.98,23.3,14.8,0.65
29271,1.01,24.2,16.9,0.69
29446,1.13,23.0,19.4,0.773
29447,1.03,22.62,17.58,0.755
29449,1.01,17.06,9.8,0.5670000000000001
29562,0.992,21.59,10.99,0.513
29563,1.004,20.55,10.81,0.524
29564,0.978,20.75,10.29,0.507
29657,1.01,21.1,15.7,0.74
29870,1.03,19.96,13.47,0.657
29871,1.03,20.08,13.56,0.655
30202,1.17,22.98,20.65,0.768
30368,0.813,3.61,1.84,0.628
30416,1.02,19.6,10.5,0.52
30417,1.107,18.6,13.9,0.67
30418,1.083,18.6,10.7,0.53
30419,1.107,18.6,13.9,0.67
30456,1.112,22.32,19.51,0.7859999999999999
30457,1.058,21.84,16.53,0.7170000000000001
30725,1.01,16.988,11.22,0.648
31082,0.88,18.6,10.5,0.638
31083,0.89,17.3,9.43,0.612
31085,0.89,18.1,10.2,0.632
31086,0.92,20.1,12.9,0.6970000000000001
31087,0.9,19.3,12.0,0.687
31088,0.97,20.2,12.6,0.6459999999999999
31089,0.95,19.9,12.3,0.648
31090,0.94,20.0,12.1,0.647
31185,1.09,22.72,17.08,0.742
31186,1.1,21.0,16.8,0.7240000000000001
31187,1.09,22.3,17.98,0.728
31188,1.08,19.9,15.3,0.711
31192,,,17.98,
31193,,,17.08,
31194,,,17.98,
31195,,,17.08,
31196,,,17.98,
31197,,,17.08,
31198,,,17.98,
31323,0.88,19.28,11.01,0.65
31325,0.84,14.26,8.43,0.71
31351,1.0,19.6,10.5,0.535
31352,1.0,19.5,11.4,0.585
31357,1.05,19.7,15.0,0.726
31358,1.04,19.7,15.4,0.752
31361,1.03,20.8,15.2,0.706
31363,1.0,20.0,10.6,0.531
31364,1.03,20.5,11.9,0.5720000000000001
31365,,,,
31366,,,,
31367,,,,
31368,,,,
31369,,,,
31397,1.05,19.3,14.0,0.74
31407,0.86,13.24,6.26,0.5870000000000001
31408,1.06,19.3,14.9,0.71
31425,1.02,13.57,8.2,0.591
31426,0.99,15.11,5.0,0.335
31635,0.84,12.45,7.57,0.7240000000000001
31653,1.0,13.5,5.8,0.433
31654,1.06,20.3,16.4,0.754
31678,1.03,17.81,12.47,0.6779999999999999
31927,1.014,13.4,10.2,0.75
32098,,,,
32151,1.04,20.03,16.72,0.75
32152,1.06,23.57,18.56,0.77
32154,0.98,22.7,13.8,0.62
32156,0.93,17.4,10.7,0.6609999999999999
32158,0.93,17.4,10.7,0.6609999999999999
32165,0.9,20.88,11.2,0.655
32262,0.89,14.69,7.21,0.61
32263,0.96,17.89,10.61,0.62
32940,0.92,18.8,11.2,0.65
32941,1.0,17.5,8.4,0.48
32949,0.9,14.54,4.2,0.322
32950,0.86,12.73,3.0,0.275
32951,0.78,11.61,2.2,0.248
32989,0.97,11.1,12.7,1.177
32990,0.91,20.0,10.6,0.58
32992,0.91,15.95,8.9,0.616
33249,1.09,23.95,18.22,0.703
33273,0.91,20.03,11.47,0.63
33457,0.7,1.55,0.48,0.353
33459,0.87,4.82,2.59,0.456
33461,0.93,11.51,10.34,0.97
33462,0.97,19.16,11.83,0.6459999999999999
33464,0.95,21.08,21.08,1.0
33466,1.03,21.07,22.08,0.983
33772,1.11,22.61,19.52,0.78
33773,1.13,22.3,18.65,0.74
33776,0.94,21.1,11.4,0.51
33777,0.98,20.7,9.9,0.49
33778,0.98,20.9,10.4,0.51
33779,1.0,20.2,9.7,0.57
33780,1.0,18.4,9.2,0.49
33781,0.95,18.1,7.5,0.42
33783,1.0,16.2,6.1,0.4
33784,1.01,15.0,5.4,0.4
33785,1.105,18.45,12.51,0.64
33786,1.1,16.85,10.57,0.66
33787,1.13,15.59,4.48,0.31
33808,0.847,19.73,9.74,0.58
33989,1.02,22.0,16.7,0.74
33990,1.02,22.6,17.0,0.73
33991,1.05,22.6,17.9,0.76
33993,1.02,21.9,16.5,0.73
33994,1.03,22.8,16.8,0.71
33996,1.0,21.9,15.4,0.7
33997,0.97,20.2,12.4,0.64
33999,1.01,20.44,15.15,0.7340000000000001
34062,0.94,12.87,7.02,0.58
34293,1.06,21.97,16.07,0.69
34335,1.02,16.73,12.5,0.733
34336,1.11,21.57,18.3,0.76
34337,1.05,23.62,19.1,0.768
34338,1.09,21.25,18.7,0.8109999999999999
34339,1.08,21.65,15.1,0.64
34340,1.05,23.29,16.1,0.66
34341,1.06,22.21,15.1,0.64
34739,1.03,21.43,14.53,0.6629999999999999
34794,1.04,22.07,16.64,0.7240000000000001
34797,1.02,22.18,15.62,0.687
35040,0.87,14.74,8.0,0.628
35065,1.09,20.78,16.25,0.7170000000000001
35066,1.09,20.1,14.24,0.65
35067,1.07,21.8,17.0,0.72
35068,1.075,20.5,15.0,0.67
35157,1.05,22.15,17.76,0.76
35158,1.02,21.71,14.67,0.65
35159,1.05,21.51,16.39,0.72
35160,1.02,21.29,14.21,0.64
35170,0.86,13.0,6.7,0.595
35171,1.0,19.8,14.0,0.705
35174,1.03,19.0,15.5,0.7879999999999999
35175,1.01,18.3,14.7,0.7929999999999999
35176,1.0,17.9,13.8,0.777
35179,0.99,16.7,11.6,0.7040000000000001
35180,0.87,13.2,8.3,0.7190000000000001
35181,1.05,19.8,14.4,0.7929999999999999
35191,1.098,20.99,15.65,0.679
35192,1.086,20.91,15.62,0.688
35194,,,10.45,0.59
35312,0.9,19.9,13.59,0.76
35317,0.91,17.5,11.12,0.7
35343,1.12,22.7,18.6,0.752
35451,0.95,19.81,12.32,0.665
35465,1.06,20.67,14.54,0.6629999999999999
35469,1.06,20.54,14.87,0.6829999999999999
35473,1.06,20.53,15.11,0.696
35477,1.06,20.42,15.2,0.706
35517,1.03,23.08,14.53,0.609
35756,0.98,17.5,6.2,0.37
35758,1.02,18.77,13.33,0.62
35802,1.04,22.96,17.14,0.7120000000000001
35849,1.02,21.58,16.39,0.745
35858,0.85,19.0,8.8,0.54
35862,0.92,19.8,12.31,0.67
35905,1.02,22.32,16.7,0.728
36100,0.82,19.3,9.4,0.59
36300,0.98,20.3,13.8,0.69
36302,1.01,21.3,16.6,0.77
36303,1.02,21.3,17.7,0.81
36304,0.96,21.4,14.9,0.72
36306,0.91,17.5,9.6,0.6
36307,0.89,19.7,9.7,0.55
36308,0.9,19.9,9.7,0.54
36309,0.92,19.9,11.9,0.65
36310,0.92,20.1,14.4,0.78
36311,0.95,20.2,12.7,0.66
36386,0.7959999999999999,14.6,5.56,0.478
36466,0.93,19.0,12.7,0.71
36473,,,10.2,
36483,0.81,19.1,9.13,0.59
36563,0.9,22.76,12.29,0.6
36564,0.887,21.57,11.26,0.6
36566,1.04,17.32,12.42,0.69
36638,0.9,20.6,11.5,0.63
36753,1.07,20.9,15.3,0.684
36754,1.072,21.11,16.42,0.726
36755,1.094,23.62,19.8,0.7659999999999999
36756,1.083,22.96,18.51,0.745
36757,1.081,22.28,18.2,0.7559999999999999
36763,0.897,21.71,12.26,0.63
36764,0.917,21.65,10.19,0.513
36904,1.09,20.73,15.25,0.675
37055,1.08,21.0,16.33,0.72
37056,1.07,20.77,16.45,0.74
37057,1.07,20.71,16.62,0.75
37058,1.04,20.67,15.91,0.74
37059,0.93,20.85,14.74,0.76
37060,1.0,21.77,15.89,0.73
37061,0.92,20.61,14.22,0.75
37062,1.06,21.37,16.53,0.73
37064,1.06,20.44,16.02,0.74
37065,1.03,21.68,16.97,0.76
37067,1.02,20.55,14.67,0.7
37068,1.01,21.22,15.86,0.74
37070,1.02,21.14,16.39,0.76
37072,1.02,20.97,15.83,0.74
37073,1.07,20.62,15.68,0.71
37074,1.0,20.78,15.59,0.75
37075,1.01,21.0,16.12,0.76
37077,1.05,20.92,15.82,0.72
37078,1.01,21.31,16.14,0.75
37079,1.11,21.0,18.18,0.78
37080,1.09,21.77,17.55,0.74
37082,1.08,21.67,17.32,0.74
37083,1.06,20.85,16.8,0.76
37084,1.04,21.77,16.53,0.73
37085,1.07,21.71,17.42,0.75
37086,1.0,21.37,15.81,0.74
37087,1.05,20.95,16.93,0.77
37088,1.09,21.52,17.83,0.76
37091,1.02,21.72,16.18,0.73
37093,1.1,21.63,17.36,0.73
37095,1.08,21.36,17.53,0.76
37097,1.05,21.49,17.16,0.76
37098,1.04,21.29,17.05,0.77
37099,1.1,21.04,17.59,0.76
37100,1.08,21.58,17.25,0.74
37101,1.09,21.53,17.13,0.73
37102,1.1,21.68,17.48,0.73
37214,1.015,10.8,5.8,0.53
37217,,,4.9,
37220,,,,
37328,1.05,21.58,15.13,0.667
37330,,,15.1,
37408,1.06,21.07,17.52,0.747
37600,0.6,12.2,2.1,0.29
37601,0.66,13.3,2.7,0.31
37602,0.67,16.4,3.4,0.31
37726,0.9,16.2,9.6,0.66
37727,0.92,19.6,11.98,0.66
37789,0.98,18.4,12.2,0.68
37790,0.95,17.9,8.7,0.51
37890,1.11,21.2,17.27,0.73
37894,,,16.21,
37973,0.898,24.5,14.3,0.649
38486,1.06,21.2,16.6,0.738
38487,1.06,19.9,15.6,0.736
38488,1.04,18.6,13.5,0.693
38489,1.01,16.1,8.8,0.5379999999999999
38779,,16.16,11.18,0.59
38780,0.96,17.33,9.38,0.56
38781,0.88,7.13,3.07,0.49
38810,0.943,19.52,11.92,0.66
38811,0.929,18.43,10.75,0.629
38826,0.86,14.26,5.41,0.441
38827,0.932,17.5,9.05,0.555
38828,0.855,13.32,6.07,0.5329999999999999
38829,0.855,13.12,5.91,0.522
38831,0.6629999999999999,6.5,1.18,0.2739999999999999
38832,0.883,19.1,10.3,0.61
38834,1.07,19.29,13.06,0.633
39141,1.02,22.0,16.8,0.75
39160,0.74,12.17,4.1,0.455
39161,0.86,13.35,6.8,0.5920000000000001
39162,0.89,15.47,7.5,0.545
39163,0.87,17.54,9.4,0.616
39222,0.97,21.13,7.86,0.38
39350,1.11,21.9,18.6,0.76
39352,1.1,21.5,17.54,0.74
39390,1.05,22.0,17.3,0.74
39391,1.05,21.9,15.8,0.76
39393,0.92,20.5,11.82,0.63
39433,1.08,22.63,16.22,0.703
39434,1.08,22.89,18.05,0.763
39886,1.117,22.97,18.5,0.721
39887,1.125,23.72,19.38,0.726
39888,1.082,22.6,16.69,0.6829999999999999
39889,1.087,23.46,18.08,0.7090000000000001
40018,0.95,18.7,13.3,0.75
40019,0.96,20.1,15.9,0.83
40040,1.01,22.17,15.82,0.7
40497,1.04,19.3,14.3,0.71
41204,1.05,19.2,14.3,0.7140000000000001
41237,1.032,18.5,12.94,0.677
41238,1.018,17.51,11.85,0.664
41251,0.93,18.77,10.61,0.608
41279,0.997,15.1,11.12,0.7390000000000001
41326,0.865,18.3,9.0,0.57
41327,0.74,14.2,5.8,0.55
41328,0.72,11.6,2.6,0.31
41350,1.05,21.5,12.7,0.56
41367,0.72,17.08,8.06,0.66
41538,0.95,20.5,5.91,0.3
41539,0.94,18.5,4.52,0.26
41540,0.95,19.79,12.58,0.67
41541,0.92,19.5,11.88,0.67
41676,1.08,21.8,15.0,0.64
41693,1.09,18.33,13.81,0.69
41746,1.04,17.1,11.6,0.65
41747,1.04,19.1,11.7,0.68
41749,1.05,20.7,13.6,0.7
41823,0.957,8.8,2.2,0.552
41908,0.988,20.45,12.8,0.635
42123,0.98,23.0,16.0,0.7
42173,0.96,2.44,1.1,0.45
42174,0.92,18.62,9.1,0.53
42175,0.83,12.23,5.2,0.51
